sample_id,true_label,humidity,temperature,airflow,distance_to_source,ketones,aldehydes,alcohols,amines,sulfur,terpenes,acids,hazard,bio_attraction,bio_avoidance,bio_stress,bio_metabolic_shift,sensor_MOS_1,sensor_MOS_2,sensor_MOS_3,sensor_EC_1,sensor_EC_2,sensor_QCM_1,sensor_PID_1,sensor_IR_1
infection_like_voc_00430,infection_like_voc,59.61264688721973,18.924968094638906,0.46474871612283136,2.1947652665225537,0.21857420641792324,0.11052352354792076,0.04780900374203506,0.13199459434794863,0.12760576834176393,0.06547951758239051,0.18364567607008708,0.05616661819533325,0.4485963140988201,0.47866688420695785,0.5615188138819042,0.3389866635816313,0.2635975235670001,0.24616218409241847,0.2712036462607574,0.2539221053969345,0.24982635594807215,0.2563783530871938,0.3528304660866221,0.21122772275733412
food_spoilage_00636,food_spoilage,49.22668255692296,15.483850077347551,0.32837272436240217,1.4641140069038858,0.17885675710795412,0.1576529930607742,0.1930857902682219,0.3966361094303205,0.23317784175412426,0.08285789634737314,0.3674525842346605,0.027612226597726795,0.5042530269272357,0.3015493743679083,0.4494155384760519,0.23295941892627142,0.2995279196637417,0.4447804711536422,0.4047048640050459,0.4368441652764031,0.3238724142437675,0.5265783028810052,0.3998548234376367,0.41226264518556754
environmental_hazard_00464,environmental_hazard,49.88164545044567,21.040153766309572,0.36851883659569196,3.018728078769058,0.14682526053873488,0.1722083490308893,0.1833006768711452,0.07318529293167873,0.29902059239368844,0.011494074150899147,0.08978150007007014,0.3484433678530578,0.0,1.0,0.7949380671082626,0.29429044508467994,0.29338754134477524,0.34556778228964063,0.3480150556423032,0.4258372483301402,0.5793936277154906,0.21920635555952342,0.5174517194183854,0.3970610612629629
safe_background_00178,safe_background,52.037369730072605,17.967290808949805,0.5231047058469792,3.8250331237194892,0.0,0.007980211810710265,0.007613286667609111,0.014365188295329508,0.01682977308465481,0.012014297956475453,0.0449626158462928,0.0,0.8163449919058605,0.2621565761200484,0.17373383443313584,0.17632772607295022,0.05912533811677686,0.0,0.0,0.0,0.048775181422184004,0.02786383559914974,0.0,0.0
food_spoilage_00543,food_spoilage,47.22223942172282,21.421827830583137,0.4083399329299977,2.759543774082439,0.16272940682662446,0.09631926274185842,0.13770679688944704,0.27175685261250226,0.2015237851765177,0.013123058893436495,0.2798581019986459,0.03617445832317493,0.5798060829539617,0.47842681136297693,0.5997310515868642,0.20260539117108933,0.15532307569102288,0.2508060992222027,0.2068543323691655,0.35086232931390177,0.27473171155355036,0.3448946966887889,0.3173205065330541,0.3405376908167719
safe_background_00321,safe_background,65.11340589407637,17.118376580348716,0.4263707744844505,0.6636658092343237,0.0888509451131696,0.014790421590146277,0.05466724339366682,0.03903039060557344,0.0,0.006832844291585569,0.02531140365786583,0.0,0.6643553205540024,0.31072927458245386,0.24483317313341774,0.28086183216926774,0.13326830856075803,0.05159581484229854,0.09685064337083593,0.029046340564934815,0.027529322012163678,0.028357014558196458,0.12847589515980024,0.12398542489009279
infection_like_voc_00144,infection_like_voc,50.446163975837244,19.74407567940688,0.5571282097133791,0.7572465795524774,0.33549288866705385,0.16595196717766622,0.0682068238245695,0.17671727248428765,0.17082228473315705,0.0,0.30224491553172295,0.10653319617249649,0.4762605203699396,0.5589652816007513,0.4624779777184912,0.28752388365565434,0.4753904178803777,0.24531036999048275,0.22202660780165373,0.33547025802396213,0.3239864694548625,0.4374671701953814,0.38605838951921867,0.38072086182115866
environmental_hazard_00415,environmental_hazard,56.40646898084943,18.74642711504841,0.37130791649062245,3.257693490507247,0.2198674483691448,0.17466576916419546,0.15107068095387916,0.040445047245575835,0.31369387790620973,0.03147384197157764,0.06416401500402372,0.3623191570659906,0.0,1.0,0.8178881323216288,0.5505600269597649,0.3415548529996151,0.39563655132219977,0.408968179564538,0.47523766542206247,0.6561616713539234,0.265002137615966,0.5288156725154418,0.4621297375848742
infection_like_voc_00401,infection_like_voc,37.36413739213076,21.723773786116716,0.3741202154755415,4.858258998623299,0.16327831968927806,0.041135540792861996,0.0592409211964392,0.1829399995006138,0.0,0.014517929301430227,0.18682904645766718,0.06294935329778074,0.604659737105648,0.5832190411180873,0.35895475491646195,0.23311780354626693,0.1957160002075437,0.11524977760637203,0.09843316105599444,0.18239507956168838,0.11953508612038044,0.18095357082702462,0.1915840279805501,0.1409368460744861
food_spoilage_00179,food_spoilage,61.566851156061276,18.41241663989606,0.5891615951566046,2.5180614032092925,0.14035098960739426,0.13741289280726135,0.1422204071350274,0.22033296720033585,0.19605854575186513,0.07682899365673973,0.24349011415229885,0.022649426690535386,0.6327658862069199,0.585724311094427,0.4801643517090608,0.3488010480566428,0.18287933379132135,0.2903517425498163,0.28411999998501475,0.3651850320412838,0.40077542713724085,0.33024434674811687,0.47066427433442,0.3112653070821456
infection_like_voc_00622,infection_like_voc,54.59858361088324,22.942613267990808,0.5306157046934339,1.0210394420556346,0.3117624941659124,0.1539864195190349,0.10241983174570692,0.1733504141217369,0.18826516698031937,0.032073056065237165,0.25424963423170494,0.16569439785396875,0.4983162126095784,0.46747814040512037,0.4359743738790401,0.4497480733192463,0.5303234272245907,0.35489077522549095,0.4203401417554152,0.4244231888922173,0.4599734698875366,0.4916284685116693,0.5210864442308066,0.37342175988912685
environmental_hazard_00417,environmental_hazard,66.36606492856984,22.663714260301496,0.29648094917179524,0.7944333926633852,0.29530595883883265,0.26496202857631196,0.192708814422492,0.10068346266123158,0.4439626944290495,0.10028688540772758,0.1583162175932979,0.5715133469364683,0.06215187959133038,1.0,0.8788012513041841,0.4392904608752667,0.6670392960973988,0.757859041105639,0.6311356603305897,0.8002296025517034,0.995306839596227,0.5927492509379167,0.9521473683112675,0.5568891299835756
food_spoilage_00212,food_spoilage,70.8774256270054,19.098471141604573,0.28117181714206285,0.8965453175038357,0.23029188382787405,0.22020608115058588,0.12812839434601678,0.4032840450440668,0.2404116689730409,0.01951090407025611,0.37772191466051724,0.1084905041332989,0.5019299141811122,0.6701927645449891,0.46867734799552935,0.27408875250500403,0.5056413540291922,0.5230284661909353,0.4186338506168473,0.6889046552976831,0.4701695128650634,0.6517904750400972,0.6027176084565012,0.4767445358801247
environmental_hazard_00379,environmental_hazard,47.85064804738119,17.96158704836998,0.5839102025157002,2.507257697144811,0.16419347557995176,0.1541485994978224,0.1727889381548616,0.0,0.25841076470051727,0.014468765625837515,0.1365355637872952,0.4145932220143743,0.06882891215518876,0.9962172609077476,0.9882569390728094,0.25257464999495455,0.22276388772692865,0.2642647999759918,0.33328895643431516,0.3122092265426568,0.6186333616410824,0.2380791385529795,0.4766923654382411,0.37139696751892504
environmental_hazard_00134,environmental_hazard,53.80482835783071,28.199693531513077,0.42723800178896726,4.789975915522766,0.11538685677623965,0.14043605725647043,0.12267097302064382,0.021174911164275622,0.18499993312096677,0.0346598807243787,0.07702451885438333,0.2667773983276769,0.04264635133876419,0.9217212061445067,0.854388621308098,0.34388733451214976,0.3479333027546311,0.3756875266657618,0.32137635906027817,0.36742563258853944,0.5010085733866372,0.2876786945093636,0.4497179499906451,0.2747831075941266
environmental_hazard_00006,environmental_hazard,45.467548410097855,16.778695678790502,0.3449802743088713,1.9143318949412893,0.30514939573099753,0.18528573307671778,0.19092827628662165,0.07651325588381849,0.34254426442016883,0.0,0.10658411095776252,0.46565921458461806,0.06651219791210933,1.0,0.9600713427423103,0.21180578490867108,0.409203592961232,0.5268156185900204,0.4400826398488498,0.44044552180004143,0.6861383340608942,0.2613516137501421,0.640678876130463,0.46378548887709153
food_spoilage_00137,food_spoilage,59.33770537706262,22.309493454922634,0.4526339950197685,2.975997532967525,0.18587580491625322,0.14244167292670157,0.09857736894778553,0.2011694584630228,0.17211000144667907,0.04267778952443281,0.22681484360161905,0.09598752796188689,0.6202714108198246,0.5485245045006225,0.31496641576479334,0.23687417283001116,0.3841099131266452,0.36185291717890017,0.3043790952920345,0.43248944807835554,0.4169743583116275,0.3382962399652175,0.4946957900958631,0.32458681093562186
infection_like_voc_00091,infection_like_voc,61.69866278134285,22.385034875396315,0.6192562375782655,1.7714166619399974,0.21854916472732197,0.06169896161838341,0.0,0.17687135223332623,0.1543163827625743,0.06097418393262355,0.16827554715700732,0.13031929944844176,0.5161482152238778,0.5922064168960613,0.36194812632579954,0.27144353897312157,0.2745876385164237,0.2555546992519049,0.22820469482209724,0.3811523109888803,0.3014758323890679,0.2980315461002666,0.3957020097656263,0.3102875791728426
infection_like_voc_00604,infection_like_voc,43.29507207977299,28.260589991793324,0.45306023676760565,1.5453974237892165,0.3111087984725961,0.08424770323197499,0.1769568718943848,0.1328860658938549,0.09808412165955066,0.0,0.23950596036384422,0.14953662456660743,0.5066381320215719,0.5385333797159363,0.45789739032470284,0.3465292527892035,0.4575681876815191,0.31285642799132224,0.3573251029532456,0.3337105783745221,0.3649788571333121,0.43594135655710436,0.4360001525957213,0.3552177763453722
environmental_hazard_00412,environmental_hazard,48.91382510141308,21.778448359060153,0.14278171495945624,2.8238454962272095,0.24281436232011472,0.25385811756745397,0.18461693214381394,0.10863464721390942,0.36041179890309166,0.07129488957808693,0.11923672077343783,0.4344780752702314,0.12983747571177162,1.0,0.9051706682964856,0.35821920132376633,0.4843264397108403,0.5943585636824589,0.5507079452709216,0.5679193945951838,0.8028277514004375,0.39089500769647656,0.6717485814650772,0.5045699343228546
food_spoilage_00005,food_spoilage,71.1473474369711,24.19752812532538,0.4366432457107104,1.6984769631436143,0.2066774891137767,0.1015449492163118,0.14426347962604147,0.3112916387275069,0.15367066420906422,0.0488233252041627,0.33898647331442694,0.09899952940190453,0.6555946691197467,0.46384794545588687,0.3119210932725577,0.1778780194851761,0.49816223105872093,0.4696372829047166,0.49313811133773855,0.5323897846725445,0.5165649623819405,0.5154928921570416,0.5334166704371835,0.4831846029276299
food_spoilage_00287,food_spoilage,36.943929378549676,21.511642235634827,0.7831955995935962,3.208831991815469,0.08312767093304338,0.09143362264187345,0.08926209103841025,0.1552903583048587,0.16182613363358778,0.047820154149029015,0.21610087890994528,0.04398738457582449,0.6762250639621286,0.41729007041529853,0.3323811340591983,0.3705829906955883,0.073478401755293,0.09873944731568413,0.11414670385545905,0.2333280802995276,0.2615451694775984,0.20110975717166374,0.2916855471115609,0.17562854813314777
infection_like_voc_00567,infection_like_voc,49.49086385820602,23.89151529836263,0.3502785884913769,1.3498419552782615,0.3101965064257331,0.16103853294950501,0.09013226431474435,0.17831641904906928,0.16542086895279362,0.04480941284924933,0.277335264820358,0.16670870487358766,0.46862125495465595,0.6278764805980195,0.31712794269127065,0.2951463610834132,0.44565763994796154,0.3686339991022656,0.3251713257502594,0.3867820391917404,0.4278549224202362,0.4441242352940447,0.5066674684703575,0.3394996251371827
food_spoilage_00578,food_spoilage,23.843688233653463,24.468624600016476,0.547996040598292,0.6212081633194307,0.23891046276539535,0.13355619780130282,0.12086198128976892,0.32126638178983175,0.29632515478714483,0.027657602534593356,0.34800242388987673,0.06409761766460215,0.5505670638473292,0.6200750372207983,0.44195376285330207,0.30308536893514804,0.3016706416116119,0.2855386776949733,0.23205101231004166,0.4901723033406146,0.4701219132305793,0.35205909311298234,0.4440935684586934,0.3508911697355026
safe_background_00565,safe_background,48.37593216623179,26.575357329646806,0.5069656285549572,2.528379948030804,0.04763452964791762,0.00036372750358066447,0.011985682514779925,0.035749472808334584,0.017910275035043458,0.0,0.0031859828689032614,0.008747166519493742,0.7099592250269942,0.23971449124861455,0.017658323386711,0.0,0.03540029525466497,0.057947250743555,0.0,0.030978132631658974,0.0,0.039840672438796895,0.14475936567120884,0.03966224380178433
infection_like_voc_00600,infection_like_voc,61.24713884017233,22.74218051369395,0.7344112932650678,1.819591753104082,0.26009487550726773,0.12090591903925546,0.033410993332117264,0.16317751160257288,0.12433942061146395,0.03188472652838645,0.19366896038204764,0.1663847780551385,0.4539310891485392,0.4434136768723981,0.34850771043787365,0.30050900507505784,0.4066937268897162,0.3296950556888318,0.31822932173414353,0.39403568096579594,0.3915730054010419,0.3047625573824176,0.5327034470826378,0.3084024909654157
environmental_hazard_00110,environmental_hazard,50.91502279424897,22.06774222275082,0.4701599216059164,0.5978373850020345,0.2569344984097598,0.27377479076518474,0.21607679210247657,0.09328162759173365,0.3961314269261814,0.03476881429400325,0.13836049688850818,0.5348350941635195,0.0,1.0,0.8356659103492493,0.41108300335297043,0.5039881382661192,0.632019003304019,0.5504057625654438,0.6710734014047803,0.8990698680293945,0.48450764010323855,0.8474923248883255,0.5459310240211733
food_spoilage_00186,food_spoilage,46.537512576300486,24.4427152011397,0.6367150080006495,5.24310512763633,0.09948108495347252,0.11982428594453344,0.12059309115314817,0.10097111147229565,0.09363089211776787,0.0,0.19013234713800692,0.0,0.4670233451262138,0.310637742179021,0.19638246632888962,0.29065774884572687,0.134363593582901,0.14312045461313186,0.20263322263494177,0.19275565177114182,0.1055563175361136,0.21822315853345445,0.23538143789094695,0.2109130097836739
safe_background_00532,safe_background,65.05579252662758,24.44787147804598,0.5573409301069436,2.4682349534996977,0.018590448091974434,0.027440199463662114,0.0,0.014434410553140077,0.0008675429783665048,0.0,0.0,0.0,0.8966472997859636,0.23192177428129834,0.24010050584975956,0.19894047728213662,0.014216583269883856,0.1204129530332976,0.05084873779783882,0.06916282326576488,0.03492642323970382,0.08111475883962543,0.13189167628369963,0.11767223883527611
infection_like_voc_00534,infection_like_voc,48.98107351267391,19.565079380600157,0.2834745977055492,1.7396387054474882,0.2781080542316629,0.12553459776629977,0.14226717868025132,0.1432925023172726,0.17009372303815326,0.0481011690829435,0.2779930058861115,0.13801551892875571,0.4637062392627015,0.5868673568637907,0.47774506098711894,0.20205803638591438,0.3572294323411832,0.3126839700404896,0.26712789494467265,0.32824559957291977,0.3794112452157173,0.33205109486427775,0.4575255522871994,0.29144206204493117
infection_like_voc_00086,infection_like_voc,56.370896955121125,23.911837067446815,0.6647995658331317,0.5377334667600631,0.36858743136390626,0.08895684519033695,0.07383643065453865,0.11377883631683736,0.157331908042122,0.047780352923384686,0.26738090260251407,0.10099848656963975,0.5146033332375592,0.5297458556351574,0.4487158620175835,0.2930472702408657,0.4849672988379908,0.30648689707519733,0.24825990396829895,0.38361347741017626,0.3847869427104137,0.42324969904769305,0.45873688190438483,0.373351075787384
infection_like_voc_00252,infection_like_voc,75.29185403377156,25.474776337152534,0.4648351744627797,3.3298418833409995,0.17424079605271914,0.11848993342286754,0.09469628734306867,0.16294700662313527,0.029884036305450487,0.03544184514648654,0.21155812050102454,0.09744464083270678,0.5134754750983339,0.3820037704279624,0.2812065348433062,0.3096942310889261,0.38587737289602514,0.3664525414094343,0.420196367536898,0.34295346108639857,0.33376132168647604,0.4913197810204469,0.44782980422414764,0.3858457338070748
environmental_hazard_00137,environmental_hazard,45.51199078494545,24.176710466253947,0.7152930582130026,1.9894604090506203,0.1636085129518326,0.16389962825116644,0.1704848524296709,0.03042273860128209,0.29384072120969906,0.050733819110611256,0.06956453844830825,0.33786676692811807,0.0,1.0,0.8215113771779529,0.3326183050539595,0.32464775604537466,0.37932796272328956,0.3863811928124494,0.4409769033238121,0.5894386021832002,0.2669597108847926,0.5013672053700025,0.33180767997986166
safe_background_00093,safe_background,57.033686454319124,24.999022059615967,0.2876199951274108,0.5376928874687765,0.0343266940959473,0.018298885578911468,0.05976764801670636,0.11106138201889401,0.03630895705679948,0.06513470280074597,0.04373891700213235,0.05888173793370921,0.7164015790509006,0.09438326620962928,0.16411202372435882,0.2923393987462377,0.09829594727076302,0.12757066146012003,0.13498407459544082,0.2515622681598384,0.19132811452849602,0.18297761935982737,0.21472715622803795,0.1494857934616629
environmental_hazard_00254,environmental_hazard,53.552309756394415,22.703676137807616,0.4164909776694738,3.2671185506694704,0.1896446164615911,0.15749930947386329,0.05540164552481312,0.023796344661984624,0.3132110759751511,0.023329316565929632,0.1056624110431395,0.3705258324905387,0.014082444995174147,1.0,0.8018567274234705,0.4745970016242913,0.3032653873036228,0.4516683856730989,0.34100455350542946,0.48120683166828754,0.631512374312444,0.23722425120881963,0.5067013993674138,0.29587408250204117
food_spoilage_00448,food_spoilage,41.35383821443445,18.26772004080279,0.2978239333367818,2.363344693237914,0.20353170848094726,0.18896046278290476,0.12612674111349176,0.2719419839381925,0.2910183068882739,0.0,0.3139928092054695,0.09299930391226907,0.7000892281236709,0.38463989269642984,0.3883414084093608,0.20820580095018654,0.2085560840130783,0.34309749051914107,0.30664275952081915,0.4769059955087483,0.4013255990343332,0.4263853199764298,0.42149471674198946,0.34501632093733287
safe_background_00564,safe_background,59.77827893546771,20.99874741628565,0.35615489009731033,6.545011978175607,0.052524053128929785,0.0,0.021590284140970382,0.0190312008685499,0.0,0.0065648538022151735,0.0,0.016444191316913246,0.6367884668919536,0.26141852184375713,0.18185705613943287,0.21168919845562675,0.08720698373619826,0.017642307551345233,0.022385056463757717,0.060955458345662454,0.05646021018939791,0.012692203304544656,0.03473817380309643,0.03319108769452033
safe_background_00282,safe_background,55.32152131743326,25.183270772807738,0.3260737960441571,3.918070945165921,0.07488980225220668,0.03497807920615591,0.06415750180005174,0.0,0.0009298948767102301,0.03006906190428881,0.015676399064013982,0.03756544114943689,0.7129486919259905,0.21318193686578352,0.25643353459158114,0.0642367910978748,0.16231615638639174,0.09003823585451791,0.09632407554836796,0.09324558119386929,0.13846931949222005,0.13063246062672085,0.13895068959005188,0.1534376590216248
safe_background_00134,safe_background,45.33138200064649,20.964529398271306,0.02,1.4793228364809101,0.002622841798904575,0.044104724842907894,0.05933518921403975,0.0,0.015204438842514495,0.0,0.032322433405574065,0.0,0.7403391914297209,0.1909082653418339,0.19474599052832728,0.22302309886442276,0.0,0.0,0.0,0.0,0.0,0.0,0.03338271988705703,0.005718060260508025
food_spoilage_00160,food_spoilage,78.93723410956372,24.98679627850667,0.5609142232582898,3.335435631050774,0.06721380596337592,0.126233441900015,0.006166626626190802,0.19070110374047708,0.165222840220811,0.013744052423579858,0.29646628957592314,0.11896896809629968,0.6705580866278977,0.37728609708962013,0.538958823085216,0.28099706911465344,0.276535165881511,0.42634551078255833,0.35054959803954816,0.47576206295465684,0.4979214266885668,0.5076309261596783,0.42322518611455695,0.37335441199081926
environmental_hazard_00146,environmental_hazard,46.53301157257432,24.76996893428239,0.28483470270597094,9.276142095866822,0.023468035140908464,0.13197879063652554,0.08359293444998749,0.019606122098085703,0.13145526981609443,0.04894818452984949,0.0066293118900150605,0.17019870267717352,0.03844556278110083,1.0,0.768939382537535,0.14669211484607125,0.14803444992816883,0.20213716676869736,0.18834328906468542,0.22412248997966916,0.3433836825135517,0.10394280290651652,0.23215710231447545,0.24214991440450803
food_spoilage_00029,food_spoilage,43.85657420374181,28.062706001382935,0.6794598495086989,2.126226335167349,0.1188072323439536,0.13252425607928284,0.05976402438860365,0.29439904859634075,0.13033438169054057,0.0,0.22844226811735757,0.10894563532979058,0.6747872763791486,0.48690403177421,0.43763037275122607,0.2561829614556079,0.2831495237582812,0.3972201232943877,0.24492416461039662,0.40661550680460573,0.38291812937199465,0.41573652938799494,0.3981013525104562,0.33960989640782174
infection_like_voc_00424,infection_like_voc,36.7787753010665,23.5299392837532,0.1556133354802653,2.1497600722640193,0.30131619594787995,0.12393763892693702,0.1098563024450019,0.23078555375902854,0.13076245051001423,0.0,0.31145480094885275,0.14332772447490696,0.552542415999319,0.5052340484581571,0.48754662920027303,0.1584635349100106,0.4194118612567673,0.29076990605995595,0.22927258636020925,0.33387173535417786,0.3310645801509916,0.3890590498518838,0.45132082595082523,0.2698750248748379
environmental_hazard_00500,environmental_hazard,48.04982729326844,20.470257586373222,0.4306263551795398,4.058876099722641,0.13827379656483535,0.17933083099436847,0.04881107098771312,0.05556728701898447,0.23049784001432053,0.07120631023262868,0.052968050077434624,0.2592818353153621,0.061725587727536405,0.9288719462576107,0.754217800840613,0.2763853720699029,0.1363276064983507,0.30087645961771464,0.27704739922549915,0.25794296228558977,0.40875866009300527,0.21085305390164888,0.43458354750783396,0.2274017766732208
food_spoilage_00219,food_spoilage,43.10913390455426,20.685951552528454,0.18155022570362733,0.5535677565953159,0.2889795238219941,0.30006946267277435,0.19003038168545336,0.37694082669612305,0.3430223689021077,0.05185429822365919,0.445859667756766,0.12779442897279852,0.43743548700088547,0.5802937146403523,0.526638553810115,0.4816258836755451,0.4906732176102494,0.6183674693951245,0.45226153720141593,0.6324606708015476,0.6706959381092168,0.5786809368448927,0.6688914233225933,0.5821955826001386
infection_like_voc_00400,infection_like_voc,48.4300297708529,20.345881673710995,0.3840078939808982,7.810850286618531,0.13427138418912754,0.04630605334015116,0.004383387548104089,0.07238538280404545,0.01738241472279528,0.05166468568598668,0.06224982445744014,0.029123596413438806,0.6223395369790315,0.39968424393093605,0.33049613880771633,0.050283510323788444,0.1104549762129675,0.09155254229594312,0.022546653814245334,0.09308896101208973,0.048102639073589595,0.11456751788160607,0.08151295140021188,0.044360697418446615
food_spoilage_00383,food_spoilage,47.781991244277805,30.606306928076332,0.12215287934271767,2.9964462147307245,0.2535639708774923,0.12336160861308743,0.13875224494562816,0.32147149322190993,0.2370966109789091,0.016401762991225224,0.32371903337999103,0.07029160627031078,0.5413868166575091,0.5931009936457016,0.443625829420561,0.3859955860691412,0.47961180059144265,0.48869591484323827,0.48123538842805885,0.5574290771739712,0.544150831733171,0.504974646768214,0.4744028040691546,0.5363628136514726
infection_like_voc_00443,infection_like_voc,70.59220985898297,24.074137419668826,0.6432848585711879,3.161929384500316,0.15063158732769338,0.07664357941069093,0.10779158280972335,0.16927707375429973,0.13807163419142468,0.045516217320392814,0.23905821711348557,0.035506824921591004,0.5395539767515006,0.45072715279626907,0.5554305849064091,0.2451322295279822,0.3806044976124811,0.3110388112035767,0.3536506612018144,0.37708654610593983,0.35549591014343834,0.4271818486807556,0.4432447841628654,0.35274452106212095
food_spoilage_00623,food_spoilage,47.86970259899366,18.546081868366322,0.02,7.63585481650676,0.11945998668098189,0.07238818861711138,0.08337824449295987,0.1362367839926017,0.15207057676823768,0.02858517690017464,0.1634807367485119,0.04255226456929048,0.7091147891745271,0.4416905230474358,0.2596931289194667,0.2973279166190199,0.16555557948349664,0.14664939403684663,0.14322575655276892,0.15798263409225147,0.20175047688193243,0.14550404814162746,0.20194740338127584,0.13241526161631728
safe_background_00522,safe_background,52.36215292919218,23.11205302897347,0.29364938264636115,4.065790897553784,0.0026991250171627887,0.0,0.022954848390848832,0.07332331386640298,0.0017094879848071989,0.0,0.04000960721427229,0.0,0.7646878739527555,0.18672316221455698,0.2718921194519371,0.15854479540421593,0.07982179236263198,0.0,0.026381124723459156,0.11931735592531596,0.0339811573417793,0.15158314302920842,0.029046146316656484,0.0505073473647894
safe_background_00461,safe_background,44.29332453613594,27.64862102939733,0.46753006953063186,0.9234484180023657,0.08128309939010689,0.0930851455569086,0.08206905445474386,0.05786007209627767,0.04842367575581536,0.04286060413819817,0.02320073196911033,0.024737346504545236,0.7868541327247189,0.18445028743832995,0.23462283687465574,0.3696805534002583,0.1470547351970026,0.14661121942241062,0.18016120447516157,0.10772805644159231,0.07866159083796853,0.16630483015427425,0.16850152005122981,0.15157273448477052
safe_background_00435,safe_background,51.79515353940293,21.294672554775556,0.353163253111955,0.4353462895254259,0.08298634627918106,0.02102431352675182,0.05136911585209655,0.018664145869432273,0.084507822929703,0.02780211345870801,0.05203383560498008,0.0,0.6963957122808899,0.241889015782035,0.13180647106596902,0.23132025654781418,0.1293984408831603,0.03150699923640826,0.08320288886511996,0.09323277705746823,0.05320167380573864,0.11607689692981593,0.10037249275951961,0.07038303162015765
safe_background_00414,safe_background,74.47409496837034,16.316661556248583,0.305749303336952,1.1838163728162594,0.0,0.09031488327778403,0.051820357824761215,0.008264147703467669,0.062032114596867256,0.024586868814962973,0.026584887056394186,0.0,0.6142502004165892,0.18167315555493543,0.35544156188172105,0.2610057474279087,0.07808115111599517,0.09007114833702946,0.14340380361901833,0.03334755844433644,0.04706794185065176,0.0660925590690078,0.19408108279209876,0.1863199744406288
food_spoilage_00111,food_spoilage,65.23455975424231,22.163486731463927,0.5235170962786299,0.8360611339070616,0.27588519379064486,0.12710099177093132,0.15514745180412312,0.2865644765706267,0.35108647055599257,0.08906718268549543,0.35247410163282406,0.04267472450126405,0.4532895728511016,0.6003254684210603,0.3395144723114461,0.24868871998724937,0.49511920279694854,0.4828825154852607,0.48304975109313836,0.5680732041465568,0.6169480988025681,0.5483787534090623,0.6261325970130807,0.5044854501351835
food_spoilage_00483,food_spoilage,47.23116150019977,21.069167242568238,0.4696249358418051,1.3171168566598899,0.21025598954714758,0.16617765105492693,0.16180870866898103,0.2244301716356433,0.2253386021623925,0.07493821745735892,0.297547409789027,0.04694787474817846,0.5597969641588559,0.4797666182590661,0.35782311911151243,0.4744628437891052,0.34432439193085657,0.3163409093394389,0.27920883157313997,0.4051295253074966,0.336195196369773,0.4997320603859329,0.4581993012900843,0.3851653391710565
infection_like_voc_00583,infection_like_voc,41.75591277025733,24.193091957978414,0.8085429588070309,4.295496203668933,0.1902069771597154,0.03763002006648404,0.019533831874826584,0.08298459904096045,0.05532843331967702,0.0,0.16437039835867107,0.049508389055125335,0.4189182439711467,0.5175127699041108,0.3117726094084685,0.21570824414677287,0.22491916875330947,0.09193499366785951,0.08306821623172066,0.14499882492061358,0.12151393223166915,0.15779763246480544,0.09619482875744653,0.11839237327579702
infection_like_voc_00059,infection_like_voc,47.974949052514226,17.166009880040807,0.6000555722018999,3.418105903078529,0.20529152717051016,0.15261085502677518,0.05702840860978728,0.1603640159530471,0.08060375203066285,0.0348898142293116,0.1828295076824555,0.11752787667323142,0.6004250005222534,0.24636973155570857,0.39450560985251415,0.2577782577584926,0.21886759981424433,0.21549192952784726,0.19868225680231955,0.24392463971326972,0.19468596401113902,0.16762567415517246,0.3638447167642666,0.16513744674902558
safe_background_00221,safe_background,60.4624326956457,22.650885470843573,0.409018026746551,2.428171518765586,0.045029924805954774,0.022154584965243536,0.04370628101507749,0.021970110224232918,0.0,0.0,0.0,0.024501050481775435,0.6455231981002587,0.22729511537013372,0.1866790579951642,0.2771929494770968,0.04427805513974357,0.07078205304041751,0.15742931853396058,0.13909036518748263,0.10503358598168884,0.07656003568632001,0.05728808210948594,0.10950808796881213
food_spoilage_00400,food_spoilage,46.55412187270683,19.72986852211381,0.6890457206444164,1.4731273346323157,0.12570772177467024,0.1689324957440414,0.14241146227139995,0.2280498972628658,0.18631138332168926,0.06060827176266932,0.3239526028999497,0.06706586207303902,0.6259456582384392,0.540585524362349,0.5710038852481302,0.1925934887568444,0.21006126067401026,0.29738000046550056,0.3148604963314083,0.3515346594364797,0.3471450346004704,0.3999549761489952,0.3857762588649263,0.32823670946701883
environmental_hazard_00445,environmental_hazard,48.666187125350916,18.209583308297695,0.37415395919327143,10.544715494557309,0.07028212869771186,0.038205201270637895,0.006239535450088846,0.01579424033606587,0.027216918413951345,0.03523635554925643,0.018166324317770814,0.1057281674136442,0.0,0.9826780171236201,0.7381301915137298,0.15634249582242293,0.05329408162512811,0.016576057339491666,0.02484193903863594,0.06499635802246162,0.021555244771757076,0.009141393420481177,0.08578935010140082,0.06356754797567757
environmental_hazard_00636,environmental_hazard,54.697610053732205,20.90314817181426,0.5977059157673249,1.77047781495921,0.17372310014003112,0.2105210556038887,0.19108397897083992,0.06614261752461939,0.2879622320833305,0.044174598688770494,0.12445699240405937,0.40767678984479816,0.0,1.0,0.7972491436398533,0.36307311034930556,0.2989311033412677,0.48206469084918446,0.4603643347977717,0.533456681616875,0.6643997143303436,0.29293445860933087,0.6369491508885505,0.4894712157407075
